address,price,lat,lon,year
125 W Concord St #2,266000,42.33954,-71.0768,2001
198 Saint Botolph St #8,265000,42.246694,-71.177759,2001
58 Commercial Wharf #58,730000,42.362155,-71.050624,2009
59 Commercial Wharf #2,795000,42.36279,-71.051442,2009
26 Stillman St #2-3,415000,42.363764,-71.056946,2001
65 E India Row #18H,510000,42.358036,-71.051007,2010
21 N Bennet St #1D,815000,42.365601,-71.054436,2014
171 Marlborough St #5,1255000,42.352548,-71.079791,2010
1 Charles St S #710,935000,42.351787,-71.067367,2013
47 Mount Vernon St #3B,1650000,42.358465,-71.065327,2007
74 Fenway #41,479000,42.342769,-71.091398,2010
98 W Concord St #2,375000,42.338764,-71.076174,2013
48 Saint Stephen St #4,755000,42.338121,-71.072811,2020
99 Sumner St #502,1338000,42.316406,-71.062526,2022
466 Commonwealth Ave #304,152300,42.348733,-71.094033,2002
285 Beacon St #3A,650000,42.353145,-71.080573,2015
259 Marlborough St #7,4575000,42.351905,-71.082579,2014
85 E India Row #4H,575000,42.358311,-71.050532,2022
47 Milford St #3,2150000,42.344096,-71.06961,2020
88 Kingston St #6E,512000,42.352959,-71.059259,2013
360 Newbury St #403,8e+05,42.348168,-71.087641,2015
285 Beacon St #3A,929500,42.353145,-71.080573,2012
63-63A Myrtle St #6,1475000,42.359443,-71.066695,2020
103-109 South St #2D,639000,42.351579,-71.057228,2016
12 Stoneholm St #323,349000,42.345898,-71.088231,2009
1411 Washington St #20,310000,42.341063,-71.070433,2004
85 E India Row #19G,935000,42.358311,-71.050532,2016
85 E India Row #19G,1027000,42.358311,-71.050532,2021
82-84 Waltham St #5,558000,42.342939,-71.070535,2008
63 Worcester St #1,1270000,42.339097,-71.077629,2016
18 Yarmouth St #1,3350000,42.346328,-71.077286,2021
535 Harrison Ave #A101,297917,42.341253,-71.06737,2017
118 Pembroke St #1,1600000,42.342549,-71.07707,2014
200 W Springfield St #1,955000,42.339944,-71.079991,2002
589 Tremont St #4,345000,42.343311,-71.073082,2010
915 Beacon St #2,368000,42.346166,-71.105971,2002
97 Waltham St #2,447000,42.343188,-71.070509,2012
406-418 Commercial St #8,570000,42.366836,-71.052019,2020
6 Wellington St #3,350000,42.341091,-71.081301,2004
116 Mount Vernon St #1,3e+05,42.357856,-71.069978,2002
6 Whittier Pl #10E,730000,42.365893,-71.067451,2019
19 Charles River Sq,3225000,42.3597,-71.071355,2021
1721 Washington St #204,754000,42.336989,-71.076499,2022
12 Stoneholm St #523,346500,42.345898,-71.088231,2010
45 Province St #2307,1200000,42.356912,-71.060201,2014
251 Shawmut Ave #COMM,8e+05,42.343596,-71.068105,2016
312 Shawmut Ave #4,327000,42.342105,-71.070428,2000
517 Shawmut Ave,6e+05,42.337593,-71.077873,2013
279 Shawmut Ave,1175000,42.342887,-71.069534,2004
2-1/2 Battery Wharf #2405,9e+05,0,0,2014
1 Avery St #10A,1200000,42.35337,-71.062515,2015
212 W Canton St #3,1625000,42.345314,-71.077252,2018
36 Pinckney St,3995000,42.358782,-71.066655,2021
137 Pembroke St #2,417500,42.342979,-71.077186,2003
466 Commonwealth Ave #204,245000,42.348733,-71.094033,2013
114 Fenway #15,765000,42.341908,-71.091614,2017
114 Fenway #11,767500,42.341908,-71.091614,2015
425 Newbury St #A47,108500,42.348159,-71.089626,2015
6 Whittier Pl #4A,307500,42.366192,-71.06722,2004
37 W Newton St #2,950000,42.338964,-71.073915,2021
13 Upton St #6,1102000,42.342091,-71.071758,2018
49 Beacon St #7,3e+05,42.356689,-71.067678,2003
159 W Brookline St #2,595000,42.34219,-71.07541,2020
100 Fulton St #5L,570000,42.36277,-71.052884,2011
187-189 North St #4,270000,42.363322,-71.053539,2008
100 Belvidere St #7F,625000,42.346046,-71.083886,2002
44 Commercial Wharf #44,695500,42.362155,-71.050624,2004
171 Warren Ave #3,217000,42.343921,-71.076265,2012
65 E India Row #21G,892500,42.357947,-71.050993,2021
65 E India Row #11F,1525000,42.357947,-71.050993,2022
45 Commercial Wharf #45,1385000,42.362155,-71.050624,2022
51 Rutland Sq #1,1475000,42.342333,-71.078652,2009
8 Isabella St #2A,410000,42.348659,-71.069595,2009
535 Harrison Ave #A606,626000,42.341253,-71.06737,2014
50 Battery St #402,505000,42.366525,-71.050923,2001
40 Greenwich Park #1,565000,42.335528,-71.083793,2012
93 Pembroke St #3,525000,42.34208,-71.076272,2009
16 Miner St #306,397000,42.346729,-71.102995,2010
333 Commonwealth Ave #2,1000025,42.349719,-71.087308,2013
245 W Newton St #1,425000,42.344374,-71.080306,2010
246 Commonwealth Ave #1,765000,42.350342,-71.082641,2002
11 Sheafe St,3300000,42.366321,-71.055377,2005
65 N Margin St,1250000,42.36558,-71.056607,2005
427 Shawmut Ave #1,690000,42.339972,-71.074309,2021
2 Avery St #23G,1300000,42.353193,-71.063136,2019
580 Washington St #1214,950000,42.353823,-71.062232,2019
1 Charles St S #3C,1520000,42.351787,-71.067367,2009
125 Park Dr #42,197500,42.341617,-71.097478,2008
857 Beacon St #33,402500,42.347068,-71.104036,2014
466 Commonwealth Ave #405,518000,42.348733,-71.094033,2016
130-132 Fulton St #19,275000,42.36302,-71.052604,2002
74 Waltham St #3,1167500,42.342872,-71.070455,2010
225 Commonwealth Ave #3,1e+06,42.351125,-71.082185,2003
45 Fleet St #3B,320000,42.364205,-71.051893,2013
1 Cumston St,1600000,42.338936,-71.075001,2012
36 Clarendon St #3,480000,42.345282,-71.072564,2002
52 Chandler St #1,544000,42.346726,-71.071497,2001
52 Chandler St #2,544000,42.346726,-71.071497,2001
104 Marlborough St #C,1300000,42.353317,-71.076633,2006
1180-1200 Washington St #315,1100000,42.342961,-71.066725,2016
671 Tremont St #5,3e+05,42.341732,-71.076053,2002
152 W Concord St #2,617500,42.339953,-71.077626,2004
2 Hawthorne Pl #17M,105000,42.363418,-71.066692,2000
170 Tremont St #1404,420000,42.353617,-71.064016,2005
64-66 Salem St #2F,465000,42.363408,-71.055982,2009
78 Berkeley St #7,350000,42.347043,-71.071127,2007
84 Appleton St #4,337500,42.34538,-71.073809,2003
16 Wellington St #2,207000,42.341183,-71.081451,2001
197 W Canton St #3,341000,42.344738,-71.076235,2006
234 Causeway St #810,971000,42.366538,-71.059491,2015
67 Dartmouth St #3,866000,42.344858,-71.074622,2006
9 Hawthorne Pl #5J,2e+05,42.363479,-71.066446,2005
133 Warren Ave #1,365000,42.344335,-71.0747,2010
54 Myrtle St #9,309000,42.359265,-71.066303,2011
249 W Newton St #3,710000,42.344749,-71.080676,2020
1 Huntington Ave #1503,1450000,42.349359,-71.076991,2000
45-63 Atlantic Ave #9C,7e+05,42.363001,-71.051147,2009
1 Goodwin Pl #3,590000,42.35989,-71.069192,2020
680 Tremont St #2,435000,42.341161,-71.076717,2009
130 Appleton St #2I,540000,42.34502,-71.074831,2000
151 Tremont St #25J,379000,42.355397,-71.063003,2002
151 Tremont St #25M,310000,42.355077,-71.063406,2001
88 Marlborough St #1,810000,42.353496,-71.075972,2012
2 Hawthorne Pl #2O,282000,42.363418,-71.066692,2001
121 Marlborough St #1,686000,42.353278,-71.07752,2015
411 Marlborough St #12,1275000,42.350214,-71.088883,2017
468 Massachusetts Ave #3,240000,42.340161,-71.08101,2001
2 Phillips St #3,423000,42.360291,-71.066364,2005
500 Atlantic Ave #18G,2050000,42.353653,-71.053436,2016
41-43 Phillips St #13,2150000,42.360342,-71.068099,2022
1 Charles St S #12C,1675000,42.351787,-71.067367,2015
39 Greenwich Park,3899000,42.335632,-71.08399,2017
4 Claremont St,3899000,42.342731,-71.081663,2017
28 Greenwich Park #3,860000,42.335556,-71.083766,2004
124 Beacon St #6F,860000,42.354983,-71.074579,2020
86 Worcester St #4,840000,42.339692,-71.078503,2019
115 Pembroke St #2,415000,42.342526,-71.07674,2012
181 Essex St #E302,550000,42.352269,-71.058198,2006
1387 Washington St #505,660000,42.341325,-71.069949,2005
57 E Concord St #2,925000,42.336392,-71.073306,2019
27 Bowdoin St #4A,5e+05,42.360416,-71.062999,2016
325 Columbus Ave #9,435000,42.346427,-71.074535,2004
19 Albemarle St #4,860000,42.342332,-71.083027,2012
139 E Berkeley St #401,422000,42.343693,-71.065061,2008
301-319 Columbus Ave #806,1606000,42.346559,-71.074537,2010
15 Cooper St,1e+06,42.364569,-71.056198,2005
15 Marlborough St #2,2750000,42.3544,-71.072676,2010
23 Fleet St #9,340000,42.364426,-71.052546,2013
226 Commonwealth Ave #5,349000,42.350574,-71.081761,2012
285 Columbus Ave #502,838000,42.346859,-71.074162,2013
105 Warren Ave #3,656000,42.344603,-71.073362,2005
65 E India Row #9D,670000,42.358036,-71.051007,2021
6 Whittier Pl #15P,290000,42.366192,-71.06722,2010
905 Beacon St #1,395000,42.346062,-71.106323,2008
199 State St #702,1205000,42.359338,-71.052876,2017
42-44 Beach St #10A,269215,42.351575,-71.061173,2012
9 Hawthorne Pl #9J,364000,42.363479,-71.066446,2001
37 Grove St #5,755000,42.359962,-71.068783,2015
8 Garrison St #404,285700,42.346203,-71.079876,2013
484 Columbus Ave #2,380000,42.342895,-71.07875,2003
492 Beacon St #32,1135000,42.351009,-71.089244,2014
100 Lovejoy Wharf #6J,1675000,0,0,2018
151 Tremont St #23F,1310000,42.355397,-71.063003,2014
151 Tremont St #23G,1310000,42.355397,-71.063003,2014
151 Tremont St #24D,630000,42.355397,-71.063003,2015
201 Newbury St #501,1085000,42.350246,-71.080415,2006
151 Tremont St #23R,935000,42.355397,-71.063003,2016
100 Belvidere St #4H,1810000,42.346046,-71.083886,2010
449-463 Washington St #3D,288675,42.355484,-71.060652,2003
449-463 Washington St #3D,389000,42.355484,-71.060652,2005
241 Beacon St #4,1200000,42.353957,-71.078032,2018
580 Washington St #1510,1475000,42.353823,-71.062232,2022
5 Grove St #6,690000,42.360938,-71.06886,2018
204 W Brookline St #4,462000,42.342868,-71.076372,2004
421 Marlborough St #8,317500,42.350109,-71.089265,2001
26 Unity St #1,173000,42.36617,-71.053893,2002
70-72 Mount Vernon St #1A27,1017000,42.358168,-71.067324,2012
116 Commonwealth Ave #C,1250000,42.351279,-71.07916,2004
1140 Washington St #2F,546000,42.342947,-71.066904,2011
120 Beacon St #5,720000,42.355058,-71.074302,2003
80 Broad St #602,1100000,42.357598,-71.052925,2022
22 River St #7,368500,42.35678,-71.070321,2000
364 Marlborough St #5,255000,42.350641,-71.08658,2003
29 Marlborough St #6,6900000,42.354381,-71.073104,2022
244 Beacon St #4B,345000,42.353635,-71.07955,2004
922 Beacon St #11,325000,42.346452,-71.106384,2004
78 W Concord St #6,325000,42.338355,-71.07566,2009
501 Columbus Ave #3,555000,42.342538,-71.079528,2007
9-11 Worcester Sq #3,1885000,42.33597,-71.073825,2021
34 E Newton St #2,495000,42.337899,-71.072302,2019
53 Clarendon St #3,1250000,42.346489,-71.073027,2017
111 Jersey St #12A,140000,42.342826,-71.097128,2001
86 Jersey St #35,5000,42.343726,-71.097299,2000
22 Union Park #5,649000,42.657843,-70.622582,2008
1166 Washington St #203,1175000,42.343217,-71.066414,2021
88 Wareham St #405,699000,42.339262,-71.067434,2022
64 Queensberry St #312,449500,42.342542,-71.097826,2019
110 Sudbury St #4304,5300000,0,0,2022
180 Beacon St #5B,1475000,42.354329,-71.076986,2020
700 Harrison Ave #508,750000,42.338376,-71.0707,2014
447 Marlborough St #3,245000,42.349842,-71.090344,2001
552 Columbus Ave #5,490000,42.34127,-71.080804,2005
519 Harrison Ave #D615,774000,42.341505,-71.067062,2007
43 Revere St #5,799000,42.359667,-71.06806,2016
37 Beacon St #61,639000,42.357087,-71.065829,2005
636-638 Beacon St #404,365000,42.349366,-71.094958,2003
1 Charles St S #10C,1595000,42.351787,-71.067367,2005
226 W Canton St #2,2950000,42.345314,-71.077252,2016
36 Rutland Sq,4100000,42.341851,-71.078508,2012
11 Union Park #6,595000,42.657371,-70.622562,2013
261 Beacon St #43,310000,42.353515,-71.07929,2005
15 River St #803,488300,42.356737,-71.070034,2005
65 Anderson St #GA,558500,42.359085,-71.067805,2004
6 Whittier Pl #5C,352500,42.366192,-71.06722,2009
333 Commonwealth Ave #15,2390000,42.349719,-71.087308,2021
333 Commonwealth Ave #9,1147690,42.349719,-71.087308,2013
15 Keswick St #B1,88000,42.345876,-71.105933,2000
301-319 Columbus Ave #1001,2975000,42.346427,-71.074535,2009
123 Charles St #2,827500,42.359756,-71.070685,2010
33 E Springfield St #1A,150000,42.336297,-71.075769,2004
197 W Canton St #3,337500,42.344738,-71.076235,2001
120 Mountfort St #401,639000,42.348318,-71.106038,2006
120 Mountfort St #406,599000,42.348318,-71.106038,2006
120 Mountfort St #502,759000,42.348318,-71.106038,2006
125 Park Dr #43,265000,42.341617,-71.097478,2005
35 Fay St #501,799000,42.343436,-71.065405,2020
53 Rutland St #3,702000,42.340116,-71.076174,2012
8 Whittier Pl #2B,5e+05,42.366178,-71.067225,2015
8 Whittier Pl #15H,808000,42.366178,-71.067225,2002
396 Marlborough St #4,365000,42.350271,-71.087958,2003
70 Lincoln St #L214,310000,42.352217,-71.057924,2006
64 E Brookline St #5&6,1700000,42.336932,-71.06931,2015
64 E Brookline St #5&6,181343,42.336932,-71.06931,2019
36 Myrtle St #8,468000,42.359272,-71.065933,2007
338 Commercial St #201,475000,42.365881,-71.051306,2001
1 Avery St #23A,2509219,42.35337,-71.062515,2015
54-56 Burbank St #2,181000,42.344234,-71.088004,2012
391 Commonwealth Ave #5,260000,42.349307,-71.0909,2009
580 Washington St #10C,1750000,42.353823,-71.062232,2016
135 Seaport Blvd #806,1505250,42.350971,-71.043923,2022
114 Fenway #3,495000,42.341908,-71.091614,2004
114 Fenway #6,1219000,42.341931,-71.091732,2021
114 Fenway #9,1375000,42.341908,-71.091614,2020
1 Franklin St #1111,1030000,42.356057,-71.059157,2022
24 Marlborough St #2,795000,42.35429,-71.073087,2012
247 Beacon St #5,230000,42.353666,-71.078741,2001
4 Cazenove St #2,499000,42.346619,-71.072306,2000
45 Province St #904,1150000,42.356912,-71.060201,2016
250 Boylston St #3B,1625000,42.35205,-71.069294,2009
45 Province St #911,839000,42.356912,-71.060201,2016
220 Boylston St #1205,1200000,42.352207,-71.068581,2015
220 Boylston St #1209,1226250,42.352207,-71.068581,2015
1 Huntington Ave #205,435500,42.349359,-71.076991,2000
20 Joy St #4,350000,42.359151,-71.065178,2000
165 Tremont St #903,1900000,42.354233,-71.063727,2004
1 Charles St S #12C,1675000,42.351787,-71.067367,2012
40 Mount Vernon St #3B,730000,42.358168,-71.067324,2004
191 Commonwealth Ave #33,2225000,42.351579,-71.080514,2020
16 Miner St #206,322000,42.346676,-71.103098,2010
231 W Newton St #2,262500,42.344359,-71.080108,2000
520 Beacon St #1A,135000,42.350691,-71.090426,2000
50 Temple St,1675000,42.359945,-71.063453,2010
10 Post Office Sq,136565000,42.357558,-71.056207,2014
9-11 Beacon St,6.3e+07,42.358359,-71.061913,2016
1 Center Plz,3.65e+08,42.358809,-71.05269,2017
67 Worcester St #3,275000,42.338772,-71.077103,2000
120 Lincoln St #2A,395000,42.351474,-71.058164,2000
416 Marlborough St #904,910000,42.35004,-71.088819,2008
37 Revere St #4,520000,42.359673,-71.067729,2013
483 Beacon St #36,525000,42.350944,-71.089126,2021
12 Stoneholm St #511,399000,42.345898,-71.088231,2016
300 Commercial St #514,7e+05,42.365011,-71.051232,2019
133 Appleton St,750000,42.345187,-71.074924,2002
1 Charles St S #6G,1860000,42.352495,-71.067469,2021
1 Charles St S #401,1e+06,42.352495,-71.067469,2021
57 E Concord St #4,1050000,42.336392,-71.073306,2016
43 Westland Ave #308,730000,42.343779,-71.089053,2021
603 Tremont St #4,685000,42.343035,-71.073588,2002
130 Appleton St #2B,567500,42.34502,-71.074831,2001
80 W Concord St #2,751000,42.338353,-71.075657,2018
14 Rutland St #14,846130,42.338812,-71.074996,2000
290 Columbus Ave #5,436000,42.346923,-71.073759,2016
22 Embankment Rd #6,325000,42.359575,-71.071933,2012
36 Clarendon St #3,624000,42.345282,-71.072564,2005
360 Newbury St #703,625000,42.348168,-71.087641,2012
88 Wareham St #403,729900,42.339262,-71.067434,2022
1 Charles St S #1107,445000,42.351787,-71.067367,2005
133 Seaport Blvd #1217,1580200,42.350971,-71.043923,2022
160 Commonwealth Ave #711,292000,42.351537,-71.078204,2003
609 Tremont St #4,665000,42.342874,-71.073885,2012
259 Beacon St #30,370000,42.353385,-71.080082,2010
92 Beacon St #34,690000,42.355663,-71.072081,2017
48 Beacon St #1R,1452000,42.356689,-71.067678,2020
84 Berkeley St #3,880000,42.347209,-71.071212,2020
76 Waltham St #2,550000,42.342889,-71.070475,2004
183 Commonwealth Ave #1,1300000,42.351734,-71.079936,2009
108 Saint Botolph St #3,4e+05,42.344523,-71.081239,2004
112 Saint Botolph St,1243000,42.344523,-71.081239,2002
15 River St #702,630000,42.356737,-71.070034,2010
9 Hawthorne Pl #5A,365000,42.363479,-71.066446,2007
465-469 Hanover St #4,502000,42.36687,-71.052599,2020
221 W Springfield St #1,6e+05,42.340839,-71.080604,2002
39 Revere St #7,180000,42.359673,-71.067727,2004
50 Revere St #1,137000,42.359566,-71.068671,2002
63 Burbank St #4,129500,42.344495,-71.089006,2002
280 Beacon St #2,479000,42.353139,-71.081303,2012
425 Newbury St #A42,75000,42.348159,-71.089626,2011
462 Beacon St #12,489500,42.351402,-71.087789,2004
1180-1200 Washington St #414,615000,42.342961,-71.066725,2012
65 E India Row #40D,380000,42.358036,-71.051007,2003
2 Avery St #18E,3055000,42.353193,-71.063136,2016
8 Whittier Pl #3F,435000,42.366178,-71.067225,2020
3 Avery St #309,598000,42.35337,-71.062604,2005
142 Commercial St #402,730000,42.36246,-71.052338,2021
129 Pembroke St #1,577500,42.342808,-71.077032,2017
289 Shawmut Ave #2,522000,42.342698,-71.069848,2014
302 Commonwealth Ave #E,410000,42.349588,-71.085453,2007
183-185A Massachusetts Ave #303,810000,42.345393,-71.086945,2012
116 Mount Vernon St #4,1675000,42.357856,-71.069978,2020
21 Beacon St #5B,305000,42.358102,-71.062597,2008
9 Hawthorne Pl #14K,422000,42.363479,-71.066446,2020
21 Beacon St #3N,320500,42.358102,-71.062597,2010
580 Washington St #410,845000,42.353823,-71.062232,2016
163 Beacon St #B1,289000,42.354583,-71.075346,2007
29 Milford St #3,516000,42.343933,-71.069279,2000
234 Causeway St #1202,650000,42.366538,-71.059491,2004
170 Tremont St #802,535000,42.353617,-71.064016,2004
170 Tremont St #802,535000,42.353617,-71.064016,2004
1180-1200 Washington St #223,1710000,42.342947,-71.066904,2019
165 Tremont St #1502,1390000,42.354233,-71.063727,2004
1 Charles St S #912,1265000,42.351787,-71.067367,2018
505 Tremont St #812,1227000,42.345021,-71.070212,2004
505 Tremont St #709,1704500,42.345021,-71.070212,2005
16 Concord Sq #2,418894,42.340977,-71.078681,2003
40 Isabella St #2E,695000,42.348655,-71.07039,2001
113 Fulton St #3,7e+05,42.362571,-71.052944,2022
3 Appleton St #602,719000,42.346523,-71.069593,2002
108 Peterborough St #6A,288000,42.342986,-71.099658,2007
500-528 Commonwealth Ave,38500000,42.348772,-71.095993,2014
85 Saint Botolph St #2,890000,42.345392,-71.080199,2019
3 Avery St #502,667000,42.35337,-71.062604,2018
20 Gloucester St #6,1230000,42.350724,-71.085044,2013
1 Avery St #PH1D,2750000,42.35337,-71.062515,2018
466 Commonwealth Ave #802,205000,42.348733,-71.094033,2000
324-332 Beacon St #93,1500000,42.352637,-71.083224,2005
187 Warren Ave #2,610000,42.343601,-71.077119,2009
24 Piedmont St #24,1610000,42.349861,-71.068122,2021
